,p.value_thi.ks,p.value_delj.ks,p.value_aj.ks,p.value_thi.wilcoxon,p.value_delj.wilcoxon,p.value_aj.wilcoxon,corr_thi_to_pred_thi,corr_delj_to_pred_delj,corr_aj_to_pred_aj
80,0.8319696107963263,0.11238524845512393,0.7166468440414822,3.814697265625e-06,0.0028109474268157076,0.046217439994587474,0.9807974921862428,0.3897566677278339,0.8338727157949554
81,0.571336004933722,0.2719135601522248,0.5486851446031328,9.5367431640625e-06,0.0001907271235485083,0.004470641731807893,0.9889181216112588,0.40533301265395305,0.8383696031106767
82,0.571336004933722,0.8692618870414056,0.11238524845512393,0.004220962524414063,0.06735523133123138,0.0005014007527472411,0.9891150157290496,0.4538539491876025,0.6274354886973535
83,0.8319696107963263,0.2719135601522248,0.8692618870414056,0.0031528472900390625,0.7391055127705244,0.4720366364421994,0.9823702395062206,0.12540857155668889,0.7308622996612958
84,0.8319696107963263,0.5486851446031328,0.8692618870414056,0.7561664581298828,0.7245797902868737,0.02808329113988913,0.9913320863440892,-0.08172619723122852,0.6696443665741374
85,0.9831368772656192,0.7166468440414822,0.7166468440414822,0.0014324188232421875,0.07180752515234809,0.3271810083372961,0.9897311797015462,0.6213416687238217,0.883835328508214
86,0.9831368772656192,0.8692618870414056,0.5486851446031328,0.11398696899414062,0.0978155582114959,0.002555850785494039,0.9919462560135848,0.6787998930607368,0.7782923109770195
87,0.8319696107963263,0.8692618870414056,0.5486851446031328,0.3488101959228516,0.6745456337061272,0.0402356268160887,0.9914758806556048,0.14334122621940615,0.5881773274051124
88,0.9831368772656192,0.3959398631708505,0.3959398631708505,0.0004825592041015625,0.00012943824374041834,0.09587474145721818,0.9926037936396452,0.7985699085705877,0.8261274146201568
89,0.17453300569806826,0.3959398631708505,0.9667464356809096,0.000850677490234375,0.010093815092049062,0.02607581881854992,0.9798526434201242,0.4393008303184992,0.6726353795811095
90,0.9831368772656192,0.2719135601522248,0.5486851446031328,0.956329345703125,0.42580219840650496,0.0014689163506685506,0.996352776248044,0.6880390021435708,0.8736509611103803
91,0.9831368772656192,0.9667464356809096,0.8692618870414056,0.002712249755859375,0.2648702686053157,0.1908667766218504,0.9932453605670076,0.7859840264948316,0.8046253330721164
92,0.9831368772656192,0.5486851446031328,0.3959398631708505,0.04405403137207031,0.08143553819251917,9.432236374349151e-05,0.9918582704050972,0.5623348457062548,0.8428449755280107
93,0.571336004933722,0.9977109764909108,0.8692618870414056,0.11398696899414062,0.366748018977068,0.3823242937630477,0.9885538110296134,0.621589528347215,0.8354002486444453
94,0.3355909812600821,0.7166468440414822,0.5486851446031328,0.0004825592041015625,0.7610682552125038,0.2690294411019701,0.988130257278153,0.12934013126785004,0.3235214652949553
95,0.3355909812600821,0.02170784069014051,0.5486851446031328,5.7220458984375e-06,0.0033921289197132607,0.010378834253614008,0.983047014335162,0.25480468100119325,0.6901434793888931
96,0.8319696107963263,0.7166468440414822,0.17858668181221732,0.04844093322753906,0.0517586538643236,0.0002891782847389185,0.98978810986545,0.5593824979131584,0.7572314306393015
97,0.9831368772656192,0.8692618870414056,0.06779471096995852,0.01068878173828125,0.3876052271812995,0.0012847329834403912,0.9952972485611844,0.7106450756392729,0.8655340626104708
98,0.3355909812600821,0.7166468440414822,0.11238524845512393,0.2773551940917969,0.42580219840650496,0.0067742117534332884,0.9857950266164076,-0.11979184525086102,0.5059359784446911
99,0.9831368772656193,0.8692618870414056,0.11238524845512393,0.7841262817382812,0.5988161665472567,0.030222575230003833,0.9875491608883544,0.5003214370257705,0.7628180716558516
